date,hour,text
2/7/2021,18:24:49,"Thank GOD for ""fossil' fuels which keep my family safe and warm. They also power 'electric' vehicles. They're also… https://t.co/YiabatIXNv"
2/7/2021,18:24:50,@snowmanomics Seems like I remember learning Joe didn't agree with Obama about Iran or the agreement. It's hazy to… https://t.co/aZUv3CxCAt
2/7/2021,18:24:51,"“You can’t legislate by executive order, unless you’re a dictator.” (Joe Biden 2020) But yet he signed 28 executive… https://t.co/oOwZejdb5x"
2/7/2021,18:24:53,This dude is huffing formaldehyde
2/7/2021,18:24:53,Joe Biden Will Hold Regular Addresses Following Tradition of FDR's Fireside Chats https://t.co/9II6GjKVZC
2/7/2021,18:24:53,"SADLY, WE would have certainly had lost many.... But NO WHERE NEAR the number lost while #DonaldTrump was DOING NOT… https://t.co/wBuoSg37lL"
2/7/2021,18:24:54,@Vyaches48023138 @CNN @CNNOpinion @jrpsaki @SecBlinken @AliMayorkas @VP @washingtonpost @nypost @POTUS @AFP… https://t.co/EbvgJKjHAl
2/7/2021,18:24:54,@Dave92442188 @FaceTheNation @LindseyGrahamSC @margbrennan @POTUS @JoeBiden You might want to find another tweet to… https://t.co/1eVw0lsQKN
2/7/2021,18:24:54,@WilfredQuadros Rashtriya Sevak Sangh(RSS) of India is a terrorist organization. @UN @JoeBiden @KamalaHarris please… https://t.co/BqMM853gK6
2/7/2021,18:24:54,Didn’t get to share this on Friday because I was buried in ⁦#PureMichigan⁩ #powder. On this week’s ⁦@CANRatMSU⁩… https://t.co/OwVzGzY7Wt
2/7/2021,18:24:55,"@1Axstin @reshaun_10 @LaMirxc0Ol @brandonvand @MainsMitre @RealCandaceO Oh nice, a spreadsheet with no source and n… https://t.co/kndFizDOIo"
2/7/2021,18:24:55,@dcexaminer @JoeBiden @NorahODonnell Biden just doesn't inspire confidence.
2/7/2021,18:24:56,"Now it is clear that we are living under a Dictatorship. Shame on you #Modi_Dictator 
@JoeBiden @hrw @UNOPS… https://t.co/nMK4fDpUNh"
2/7/2021,18:24:56,Yep. And corporate Manchurians.
2/7/2021,18:24:57,Exactly correct #KAG
2/7/2021,18:24:58,"~~~~~~~~~~~~I   D   I   O   T~~~~~~~~~~~~
🤪🤡😜🤪🤡😜🤪🤡😜🤪🤡😜🤪🤡😜

IS THE BIG GUY~THE CHAIRMAN~AKA JO BAMA~DBA QUID PRO JOE… https://t.co/Y5cKjToAPv"
2/7/2021,18:24:59,We need the stimmys @JoeBiden
2/7/2021,18:25:01,So glad you are making #ClimateCrisis a top #priority with a sense of #urgency! 🚘🛣️ 🏡🌳🌱 @JoeBiden. This is #great… https://t.co/J9W17fLxmW
2/7/2021,18:25:01,"@microsoftnews 🇺🇸 @POTUS Joe Biden's $1.9 Trillion #COVID19 Relief Bill is for:

🇺🇸 American Families
🇺🇸 Frontline… https://t.co/NYwx9yww2a"
2/7/2021,18:25:02,"@AkFresno @ChristianWalk1r If you actually believe that then congratulations you are as dumb as Joe Biden.

White s… https://t.co/WsF8wvqv66"
2/7/2021,18:25:03,"Before they turn us completely communist !
Puppet joe is out there pacifying the dummies... ""we care about you (hah… https://t.co/uQth312ggv"
2/7/2021,18:25:03,Peter Navarro: Joe Biden's executive orders are a 'deep state coup' by Bill Barr https://t.co/6kmH8kPm1S
2/7/2021,18:25:03,@ArisekolaAlao1 @JoeBiden .....need to know the secret..sorry typo error ds fones have a mind of their own sometime… https://t.co/cK1bJODcdh
2/7/2021,18:25:04,Sign the petition calling on Joe Biden to #StopLine 3 immediately and invoke a climate test for all pipelines:… https://t.co/pvaJmobhRk
2/7/2021,18:25:07,"Ayo @JoeBiden here me out, I’m proposing  a freaking undergwear stipend of 200 dollars every 3months for men and 27… https://t.co/gYwH0QIfrR"
2/7/2021,18:25:07,"@CBSNews Joe Heller must be giggling in his grave, as we have here a classic Catch-22.. Iran agrees to verification… https://t.co/TQz6mnP3Ow"
2/7/2021,18:25:07,excuse me @JoeBiden where is my stimulus money https://t.co/XVWgR3NoKp
2/7/2021,18:25:09,Well now we know. A dumbass with a pen is more dangerous than a smart ass with a Twitter.
2/7/2021,18:25:10,@Pankaj___Sharma @narendramodi @ChouhanShivraj Rashtriya Sevak Sangh(RSS) of India is a terrorist organization. @UN… https://t.co/S2wbFFWZEn
2/7/2021,18:25:13,Peter Navarro: Joe Biden's executive orders are a 'deep state coup' by Bill Barr - Raw Story - Celebrating 16 Years… https://t.co/Gv327gKYNA
2/7/2021,18:25:12,@RachelVanD @Fahrenthold @AshleyRParker @mviser @seungminkim An important point buried here in the end. After… https://t.co/hfuNUlgklr
2/7/2021,18:25:13,"This is a lie. Jesus, here’s Cassidy’s tweet where the words, “Joe Biden won” appear:  

https://t.co/xAUSwiiYby"
2/7/2021,18:25:16,"@Breaking911 Sleepy @JoeBiden, will you denounce ANTIFA and label them a domestic terrorist group?"
2/7/2021,18:25:16,Dudes approved over 40 new oil drilling permits tho! Wow Joe!
2/7/2021,18:25:19,Wow Joe giving us good news for the first time ever 👏
2/7/2021,18:25:19,@GlammaCooking @TheLeoTerrell @JoeBiden And there's no such thing as black on black crime. Because white people kil… https://t.co/I0wxXxk8yh
2/7/2021,18:25:19,Not as long as DeJoyless is still there. That’s the first step to save the USPS.
2/7/2021,18:25:20,@NickBSchroer @BetoORourke @JoeBiden It must be sad loving guns more than people?  The LDE (little dick energy) is so obvious.
2/7/2021,18:25:20,❗️This is a reality demonstration in Burma (Myanmar). Our people must not accept undder and attack the dictatorship… https://t.co/cGLberCacG
2/7/2021,18:25:20,"#AbiyAhmed|s deliberate policy of weaponizing hunger, hindrance of #HumanitarianCorridor is not only a violation of… https://t.co/6KNZiAs4lp"
2/7/2021,18:25:21,Also Joe Biden isn't taking away good jobs from Louisiana oil and gas workers. You know who has been doing that?  L… https://t.co/xlbyZjYLwK
2/7/2021,18:25:22,@nytimes hi you can love Amazon gift card I will give you a hot amazon gift card offer for $200 go this way get thi… https://t.co/AARqC8964L
2/7/2021,18:25:22,"@JoeBiden 

Has the rioting stopped there in DC?"
2/7/2021,18:25:23,"@nytimes .#Democrats have always favored the importation of Black and Brown people to serve as cheap labor, going b… https://t.co/q9karpyRjE"
2/7/2021,18:25:24,Immediate 🤔🤔
2/7/2021,18:25:26,"@WashTimes @nonsumdignus You know why he’s calling him China Joe Biden,It’s because he’s on their payroll with his family"
2/7/2021,18:25:26,@joshdcaplan Don't worry Joe Biden will give the money to fix it
2/7/2021,18:25:27,@nathanmhansen Ahhh fair and unbiased reporting from the Red Star.  Thankfully Joe Biden’s 100 executive orders in… https://t.co/tCo0lzuqJ6
2/7/2021,18:25:27,@manjitghuman58 Rashtriya Sevak Sangh(RSS) of India is a terrorist organization. @UN @JoeBiden @KamalaHarris please… https://t.co/zh2lznoI7L
2/7/2021,18:25:29,"China Joe Biden is a piece of shit.....change my mind....

https://t.co/GD7jxUe68k"
2/7/2021,18:25:29,"aww how sweet! one is demented, the other thinks she is a doctor but cant diagnosed him as senile  and then where i… https://t.co/Ld9x3zDJiQ"
2/7/2021,18:25:31,@KingGame @AngelaCapCorp @jlacey2350 @ConniePaul2018 @geebo1974 @ABC The funniest thing in this entire conversation… https://t.co/GlGjFO4o3t
2/7/2021,18:25:31,@JoeBiden you said this was going legal immediately.  I’m waiting for it.
2/7/2021,18:25:32,"@amithatidiot @Tony__Heller @ndoxmiboi @JoeBiden ""A man, unconvincingly posing as a woman, robs a woman of her gold medal"". Fixed it."
2/7/2021,18:25:32,@JapaMahatma @WilNobles @CNN @MSNBC @KLoeffler @ABC @SenatorLoeffler @foxnewsalert @wsbtv @JoeBiden @DNC… https://t.co/n4mYgctDll
2/7/2021,18:25:33,@mtgreenee @JoeBiden Except that’s literally the exact opposite of what’s being shown here. Is it Opposite Day agai… https://t.co/Nyyy8oxHxw
2/7/2021,18:25:33,"Egregious human rights violations are occurring in #Tigray. We are calling on the Biden Administration to act now,… https://t.co/u2XmyynOy5"
2/7/2021,18:25:34,"@rizabllaca @AgronBajrami @JoeBiden @avucic Respect from pedophiles
 is not  commendable"
2/7/2021,18:25:36,"@cindymccain I didn't always agree with Sen. John McCain, but I believe the man, John MCCain, was a decent man of c… https://t.co/BUMJy8eHDK"
2/7/2021,18:25:37,@Mimitraki @my6girls2012 No family in the history of the US has gotten as rich as the Biden's @JoeBiden from their corruption.
2/7/2021,18:25:37,"@JoeBiden @POTUS @SpeakerPelosi @KamalaHarris @VP 
""The way of a fool is righteous in his own eyes."" Proverbs 12:15"
2/7/2021,18:25:37,"@GOPChairwoman Hmm🤔...Ponder This. Since 1/20/2021, all of @GOPChairwoman's own tweets addresses ex-President Trump… https://t.co/npHQhfv18H"
2/7/2021,18:25:41,"#TRUTH

FOR ANYONE who doesn't believe this election was tampered with... WATCH THIS

https://t.co/iuiGzHmiBd"
2/7/2021,18:25:42,@JoeBiden  SEND THEM STRAIT HOME NOW ! 0 TOLERENCE FOR ILLEGALS
2/7/2021,18:25:43,@JoeBiden Majore Green is stripped from committees for saying crazy stuff. Maxine Waters tells America she was goin… https://t.co/Iwuo6GT97a
2/7/2021,18:25:45,@chrislhayes Joe Biden math
2/7/2021,18:25:46,@stillgray Coming soon to Joe Biden's America.
2/7/2021,18:25:47,@eddierios31 @SBWheat1 @ava_unity @meidas_beth @melajessi_1 @EllieBlueBird1 @joegmurph @moved2italy… https://t.co/tmv7QhDRKY
2/7/2021,18:25:49,New post (What Cuba wants from Joe Biden) has been published on https://t.co/RaBjl5DDcP - https://t.co/gYG7C9n1SE
2/7/2021,18:25:49,"Reports of war crimes, such as indiscriminate murder, rape, and looting, are being committed by @AbiyAhmedAli's &amp;… https://t.co/q7MQvrsdNO"
2/7/2021,18:25:50,@NikkiHaley @UANI @JoeBiden needs to maintain the status quo by placing maximum pressure on #Iran to bring them bac… https://t.co/RsrppRzXX0
2/7/2021,18:25:51,Peter Navarro: Joe Biden's executive orders are a 'deep state coup' by Bill Barr https://t.co/lWbreIHaYD Wait WTF?
2/7/2021,18:25:50,#Technology's Holier Than Thou | Technocratic bullying is yet another reason to deploy a new operating system for… https://t.co/QfZziaxzyJ
2/7/2021,18:25:51,Invasion
2/7/2021,18:25:51,@GOPChairwoman I pity Americans when I saw the way Joe Biden is ruling the country and 4 years is still far. But wa… https://t.co/7GiDfPJ5gq
2/7/2021,18:25:53,"@JoeBiden @KamalaHarris 
We know you have a lot on your plate cleaning up the mess the toddler left us with, but… https://t.co/PlWGG3LX6D"
2/7/2021,18:25:53,"@RyanGirdusky And the terrorists who @JoeBiden lets in, like the dozen+ Iranians  tossing from Mexico already. But… https://t.co/SuY5Pl1AJ3"
2/7/2021,18:25:55,@MrAndyNgo Where's old @JoeBiden now with his anti American bullshit?
2/7/2021,18:25:55,@ajitanjum Rashtriya Sevak Sangh(RSS) of India is a terrorist organization. @UN @JoeBiden @KamalaHarris please must… https://t.co/PsAMmA0JI8
2/7/2021,18:25:55,"@JoeBiden You are worried about Americans out of work?!?!?!? GUESS WHAT, YOU CONTRIBUTED TO TENS OF THOUSANDS OF AM… https://t.co/MMqTZkHr6j"
2/7/2021,18:25:55,@Ronah13984346 @Smith_JeffreyT @ICCwatch @NATO @JoeBiden @BorisJohnson @amnestyusa @UNWatch @DutchMFA @eu_echo The… https://t.co/Pq9JUqIjCS
2/7/2021,18:25:57,(sigh) HE WAS JUST ELECTED.
2/7/2021,18:25:57,BULL SHIT YOU KNOW THAT AS WELL AS ANYONE ELSE
2/7/2021,18:25:58,It's a serious fraud...
2/7/2021,18:25:58,Joe's 47 EO's will destroy America as we know it!
2/7/2021,18:26:01,If you don’t vote for Dems they’ll gaslight you abt “getting Republicans elected”. If you do vote for Dems they’ll… https://t.co/U6gtN8Goy9
2/7/2021,18:26:01,"@joebiden @potus @DrBiden 

HALF of the people ILLEGALLY crossing our southern border are      COVID  POSITIVE.  Yo… https://t.co/HuIoliCzjP"
2/7/2021,18:26:01,Peter Navarro: Joe Biden's executive orders are a 'deep state coup' by Bill Barr https://t.co/qC5VOlg3oF
2/7/2021,18:26:01,This is when I bought my sh*t ton of shares! Still so proud of that.
2/7/2021,18:26:02,@JoeBiden Well asinine that is your team that did that!
2/7/2021,18:26:02,@RealCandaceO I wish more of us paid attn  to this article. The DEMS all think we support them bc they think we are… https://t.co/q0HRc4P5EX
2/7/2021,18:26:02,@latimes hi you can love Amazon gift card I will give you a hot amazon gift card offer for $200 go this way get thi… https://t.co/3vKKJVZY8X
2/7/2021,18:26:03,@sagarikaghose @POTUS @JoeBiden @ForeignPolicy I have never seen a more thankless person than u @sagarikaghose who… https://t.co/koWHsOctsG
2/7/2021,18:26:04,"@NPR Soon, you'll be able to report how many Democrats abandon 'their' party because they didn't get the $2,000 che… https://t.co/Bm5NnAkdYX"
2/7/2021,18:26:05,@PARISDENNARD @JoeBiden @AOC @SpeakerPelosi @TheDemocrats @HouseDemocrats @SenateDems @dcmayorsoffice @MayorBowser… https://t.co/Nz6vLD4UKM
2/7/2021,18:26:05,"🤦
Peter Navarro: Joe Biden's executive orders are a 'deep state coup' by Bill Barr https://t.co/tn2ZXqHvcN"
2/7/2021,18:26:06,@TomTheBombFl @joel_far @CNNPolitics Impeachment obviously means nothing; the Republicans could impeach Joe Biden t… https://t.co/OeMi758eDD
2/7/2021,18:26:07,"@AndrewYang I spent 30 years as a career civilian servant and I know there are dedicated, passionate, patriotic peo… https://t.co/Rwj9NUk1eg"
2/7/2021,18:26:09,"""Ethiopia’s government appears to be blocking food deliveries to the region"" @priyankachopra @POTUS @JoeBiden @VP… https://t.co/TWwc0z4ii9"
2/7/2021,18:26:10,"@POTUS Mr. President, Please, Let legal immigrants come to the United States! Stop the ban PP10014/10052
#DV2020… https://t.co/24frfOW8kA"
2/7/2021,18:26:10,"High speed rail: CA updates plan, seeks Joe Biden support | The Fresno Bee https://t.co/5sdnxOmyZb"
2/7/2021,18:26:14,https://t.co/ljlvUJjFQg Peter Navarro: Joe Biden's executive orders are a 'deep state coup' by Bill Barr
2/7/2021,18:26:17,"@JanetYellen The same category of people as before need new stimulus checks, lowering the income level doesn't make… https://t.co/GyFuBKr8bM"
2/7/2021,18:26:17,@ResistandDesist @suzy_swears @badboyboogie01 @Pacoluismonta9a @DoodPart @h8Wankmaggot45 @IvyTwoPointOh… https://t.co/lJJRPMdjoW
2/7/2021,18:26:17,"CHY-NA VI-RUS

Joe Biden can shove his EO up his lying ass!"
2/7/2021,18:26:18,@CEngolia @Aristotle_1963 @RepMattGaetz Will I have to pledge my undying loyalty and allegiance above all else to J… https://t.co/7ob8ia5KRN
2/7/2021,18:26:19,You were tricked by China Joe!  He never had any intention of helping anyone except the CCP...too bad you believed… https://t.co/K8WiyB0z15
2/7/2021,18:26:20,Keep going strong @POTUS !!!!
2/7/2021,18:26:20,She can’t even write coherent paragraphs
2/7/2021,18:26:20,"Rand Paul: Kids missing school is 'disaster,' says Biden 'beholden' to teachers unions

https://t.co/FO7KxomNU6
⁦… https://t.co/D3VO3JJknD"
2/7/2021,18:26:21,@RepHagedorn @RepStefanik @JoeBiden Biden is an imbecile.
2/7/2021,18:26:21,"""Ethiopia’s government appears to be blocking food deliveries to the region"" @priyankachopra @POTUS @JoeBiden @VP… https://t.co/ScYEFYeQ6M"
2/7/2021,18:26:22,A real concern for @JoeBiden @JohnKerry @KamalaHarris and @GretaThunberg what happened today in #india known as… https://t.co/nN2Wy6oeB3
2/7/2021,18:26:25,@ablincoln23 @JoeBiden Yeah I am watching emails from hunter Biden. Biden knew what was going on. The behavior reac… https://t.co/f80corIRjD
2/7/2021,18:26:26,@newsmax @JoeBiden @POTUS Bc you are an idiot. U got trigger happy and killed jobs-we are NOT EVEN CLOSE TO GREEN Y… https://t.co/ph7ro4ptiv
2/7/2021,18:26:30,@AmandaDannielle @JoeBiden I wish I could unsee this. 🤣
2/7/2021,18:26:31,"@chrislhayes Got a memory problem, eh twerp?"
2/7/2021,18:26:32,@mattgaetz She sounds more like Joe Biden's daughter than Dick Cheney
2/7/2021,18:26:32,"@StateDept @POTUS #DV2020 need your help!!We are DIVERSITY VISA holders, We’ve been waiting for almost 2 years, our… https://t.co/uzYZLbYRCQ"
2/7/2021,18:26:32,Couple a dopes
2/7/2021,18:26:34,Fact this please @Twitter
2/7/2021,18:26:36,"@mtgreenee @SpeakerPelosi @LeaderMcConnell @JoeBiden @KamalaHarris @CNN And yet, not one murdered or injured police… https://t.co/PEl2U9Bnfr"
2/7/2021,18:26:36,"No longer claiming to 'circle back'...""go ask the Department of Homeland Security""..."
2/7/2021,18:26:37,@washingtonpost hi you can love Amazon gift card I will give you a hot amazon gift card offer for $200 go this way… https://t.co/QZAtrkttjI
2/7/2021,18:26:38,@FaceTheNation @LindseyGrahamSC @margbrennan @POTUS @JoeBiden Lindsey Graham has no merit in our country now. Suppo… https://t.co/LOS0KNbWMG
2/7/2021,18:26:38,Well it’s a pandemic year so idc if his name is bozo the clown he needs to get some shit shaking. A lot of people l… https://t.co/mSgV88ylUt
